"product_id","active","title","parent_child_type","description","product_category","parent_product_id"
"WJ04-XS-Orange","true","Ingrid Running Jacket-XS-Orange","standalone","<p>The Ingrid Running Jacket combines sleek design and high performance with slim, contoured fit and moisture-wicking fabric. It features a full-zip construction and a collared neck to keep the elements out and body heat in. <br />&bull; Slim fit. <br />&bull; Moisture-wicking fabric. <br />&bull; Two side pockets. <br />&bull; Zippered pocket at back waist. <br />&bull; Machine wash/dry.<br />&bull; Ivory specked full zip</p>","jackets-women",""
"MP05-33-Black","true","Kratos Gym Pant-33-Black","standalone","<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p>
<p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>","pants-men",""
"MS05-L-Blue","true","Helios EverCool&trade; Tee-L-Blue","standalone","<p>Pumping iron or dialing the track, you've got cool comfort on your side in our short-sleeve Helios EverCool&trade; Tee. The fabric is infused with moisture-wicking technology that pulls sweat off your skin for speedy evaporation. Stretchy fabric gussets encourage ventilation while increasing your range of motion.</p>
<p>&bull; Teal quick dry tee.<br />&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>","tees-men",""
"MS08-XS-Black","true","Strike Endurance Tee-XS-Black","standalone","<p>While grit and purpose keep you going, it helps to have a little extra comfort, too. Our Strike Long-Sleeve Endurance Tee helps ensures a photo-ready finish with advanced sweat-wicking technology for a cool, dry feel.</p>
<p>&bull; Loose fit. <br />&bull; Ribbed cuffs/collar. <br />&bull; Machine wash/dry.</p>","tees-men",""
"MJ06-XS-Green","true","Jupiter All-Weather Trainer -XS-Green","standalone","<p>Inclement climate be damned. With your breathable, water-resistant Jupiter All-Weather Trainer, you can focus on fuel and form and leave protection and comfort to us. The fabric is a special light fleece that wicks moisture and insulates at once.</p>
<p>&bull; Relaxed fit. <br />&bull; Hand pockets. <br />&bull; Machine wash/dry.<br />&bull; Reflective safety trim.</p>","jackets-men",""
"MT05","true","Rocco Gym Tank","standalone","<p>Weights? Heavy Bag? Bikram? However you get sweaty, you'll be prepared with the moisture-wicking all-purpose Rocco Gym Tank. The free-moving cut gives you maximum range of motion, with flatlock seams to eliminate chafing.</p>
<p>&bull; Light blue heather gray tank.<br />&bull; Quick-drying, moisture-wicking.<br />&bull; 4-way stretch construction.<br />&bull; Flatlock seams prevent chafing.<br />&bull; Mesh at back for breathability.<br />&bull; 100% Polyester.<br />&bull; UPF 50 protection.</p>","tanks-men",""
"WS02-XL-Red","true","Gabrielle Micro Sleeve Top-XL-Red","standalone","<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p>
<p>&bull; Lime green v-neck tee.<br />&bull; Slimming, flattering fit.<br />&bull; Moisture-wicking, quick-drying, anti-microbial, and anti-odor construction.<br />&bull; Longer curved hem provides additional coverage.<br />&bull; 55% Hemp / 45% Organic Cotton.</p>","tees-women",""
"WP05-29-Red","true","Sahara Leggings-29-Red","standalone","<p>Contrast colors, full-length leggings, and opaque, high-stretch fabric define the Sahara. Flat-locked seams and quick-drying wicking properties prevent chafing. A deep elasticated waistband and carefully positioned seamlines create a flattering silhouette.</p>
<p>&bull; Pinstripe legging with rouched ankles.<br />&bull; Secret pocket at waistband.<br />&bull; Flat seams for comfort.<br />&bull; Shaped fit with low rise.<br />&bull; 4-way stretch, moisture-wicking material.</p>","pants-women",""
"WJ12-L-Black","true","Olivia 1/4 Zip Light Jacket-L-Black","standalone","<p>Running errands or headed to the gym, you just want to be comfortable. The Olivia Light Jacket promises that, plus a laid-back look. This zip-up is designed with shoulder stripes for an athletic touch, and banded waist and contoured seams for a flattering silhouette.</p>
<p>&bull; Loose fit.</br>&bull; Reflectivity.</br>&bull; Flat seams.</br>&bull; Machine wash/dry.</p>","jackets-women",""
"MJ02-L-Red","true","Hyperion Elements Jacket-L-Red","standalone","<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p>
<p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>","jackets-men",""
"MS09-L-Red","true","Ryker LumaTech&trade; Tee (Crew-neck)-L-Red","standalone","<p>The crew-neck Ryker LumaTech&trade; Tee hides premium performance technology beneath unassuming looks. The featherweight blend of fabrics wicks away moisture to keep you cool and dry in every phase of your active life.</p>
<p>&bull; Royal polyester tee with black accents.<br />&bull; Relaxed fit. <br />&bull; Short-Sleeve. <br />&bull; Machine wash/dry.</p>","tees-men",""
"MJ01-XL-Orange","true","Beaumont Summit Kit-XL-Orange","standalone","<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p>
<p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>","jackets-men",""
"MS10-M-Black","true","Logan  HeatTec&reg; Tee-M-Black","standalone","<p>Soft and lightweight, the Logan HeatTec&reg; Tee gets you through the long haul in total comfort. It boasts superior sweat-wicking performance to keep skin dry and cool, and strategic flat-lock seams to resist chafing.</p>
<p>&bull; Semi-fitted. <br />&bull; Crew neckline. <br />&bull; Machine wash/tumble dry.</p>","tees-men",""
"WT05-S-Orange","true","Leah Yoga Top-S-Orange","standalone","<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p>
<p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>","tanks-women",""
"MS07-XS-White","true","Deion Long-Sleeve EverCool&trade; Tee-XS-White","standalone","<p>When you're training, ordinary tees don't cut it. That's why the Dion Long-Sleeve EverCool&trade; Tee features revolutionary Cocona&reg; fabric derived from a renewable resource: coconut shells. This unique material protects you from harmful UV rays, wicks away sweat, controls stink and dries quickly.</p>
<p>&bull; Fitted. <br />&bull; Contrast inner neck tape. <br />&bull; Machine wash/dry.</p>","tees-men",""
"WS01-L-Yellow","true","Gwyn Endurance Tee-L-Yellow","standalone","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>","tees-women",""
"MSH11-34-Blue","true","Arcadio Gym Short-34-Blue","standalone","<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>","shorts-men",""
"MS06-XL-Yellow","true","Zoltan Gym Tee-XL-Yellow","standalone","<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p>
<p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>","tees-men",""
"MSH10-33-Blue","true","Sol Active Short-33-Blue","standalone","<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>","shorts-men",""
"24-WG086","true","Sprite Yoga Strap 8 foot","variation","<p>The Sprite Yoga Strap is your untiring partner in demanding stretches, holds and alignment routines. The strap's 100% organic cotton fabric is woven tightly to form a soft, textured yet non-slip surface. The plastic clasp buckle is easily adjustable, lightweight and durable under strain.</p>
<ul>
<li>8' long x 1.0\" wide.
<li>100% soft and durable cotton.
<li>Plastic cinch buckle is easy to use.
<li>Three natural colors made from phthalate and heavy metal free dyes.
</ul>","fitness-equipment","24-WG080"
"WP13-28-Orange","true","Portia Capri-28-Orange","standalone","<p>From yoga at dawn to evenings curled up with a book, our Portia Capri gives you the comfort and freedom to cruise through the day. The high-waisted design keeps you covered while you're bending and stretching, while contrast stripes promise a dash of sporty style.</p>
<p>&bull; Salmon heather capri sweats.<br />&bull; Relaxed fit, high waist. <br />&bull; Inseam: 21\". <br />&bull; Wide elastic waistband. <br />&bull; Machine wash/dry.</p>","pants-women",""
"MSH07-33-Purple","true","Rapha  Sports Short-33-Purple","standalone","<p>For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.</p>
<p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8\". <br />&bull; Machine wash/dry.</p>","shorts-men",""
"WT01-M-Blue","true","Bella Tank-M-Blue","standalone","<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p>
<p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>","tanks-women",""
"MP02-34-Gray","true","Viktor LumaTech&trade; Pant-34-Gray","standalone","<p>You'll love the new Viktor LumaTech&trade; Pant, with featherweight fleece fabric lining and stretchy, sweat-wicking material. It delivers toasty warmth on the sidelines or in cold-weather training, with reflective trim for a safe finish.</p>
<p>&bull; Dark gray polyester/spandex straight leg pants.<br />&bull; Elastic waistband and internal drawstring.<br />&bull; Relaxed fit. <br />&bull; Machine wash/dry.</p>","pants-men",""
"MSH03-36-Green","true","Meteor Workout Short-36-Green","standalone","<p>Step into the Meteor Workout Short for an incredibly lightweight fitness experience. Its breathable construction and an inner brief provide additional comfort and support, while the adjustable waistband offers the perfect fit to take you to the finish.</p>
<p>&bull; Royal blue shorts with light blue accents.<br />&bull; Interior drawstring waistband. <br />&bull; 7\" inseam. <br />&bull; Machine wash/dry.</p>","shorts-men",""
"24-WG083-gray","true","Sprite Stasis Ball 75 cm","standalone","<p>The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it's a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.</p>
<ul>
<li>75 cm plastic shell.</li>
<li>Durable, burst-resistant design.</li>
<li>Hand pump included.</li>
</ul>","fitness-equipment",""
"WS07-XL-Black","true","Juliana Short-Sleeve Tee-XL-Black","standalone","<p>The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona&reg; polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.</p>
<p>&bull; Black scoop neck tee.<br />&bull; Side rouching.<br />&bull; Relaxed fit.</p>","tees-women",""
"WH04-XL-Orange","true","Miko Pullover Hoodie-XL-Orange","standalone","<p>After quality gym time, put on the Miko Pullover Hoody and keep your body warm. You'll find it's fashionable enough for the streets, but comfy enough to relax in at home.</p>
<p>&bull; Teal two-tone hoodie.<br />&bull; Low scoop neckline.<br />&bull; Adjustable hood drawstrings.<br />&bull; Longer rounded hemline for extra back coverage.<br />&bull; Long-Sleeve style.</p>","hoodies-and-sweatshirts-women",""
"WS10-S-Yellow","true","Karissa V-Neck Tee-S-Yellow","standalone","<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common \"problem\" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>","tees-women",""
"WS01-L-Black","true","Gwyn Endurance Tee-L-Black","standalone","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>","tees-women",""
