"<p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>\"",,
WH01-S-Green,Mona Pullover Hoodlie-S-Green,"Whether you're after energizing activity or eye-catching apparel, the Mona Pullover is what you want. You'll stay warm and look fashionable, wherever you are.<br /> <br /> &bull; Light green heathered hoodie. <br /> &bull; Long-Sleeve, pullover.<br /> &bull; Long elliptical hem for extra coverage.<br /> &bull; Deep button placket for layering.<br /> &bull; Double rib design.<br /> &bull; Mid layer, mid weight.<br /> &bull; 98% Merino Wool / 2% Spandex"
MP02-32-Gray,Viktor LumaTech&trade; Pant-32-Gray,"<p>You'll love the new Viktor LumaTech&trade; Pant, with featherweight fleece fabric lining and stretchy, sweat-wicking material. It delivers toasty warmth on the sidelines or in cold-weather training, with reflective trim for a safe finish.</p>"
"<p>&bull; Dark gray polyester/spandex straight leg pants.<br />&bull; Elastic waistband and internal drawstring.<br />&bull; Relaxed fit. <br />&bull; Machine wash/dry.</p>\"",,
MJ04-S-Black,Kenobi Trail Jacket-S-Black,"<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>"
"<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>\"",,
MT11-XS-Blue,Atlas Fitness Tank-XS-Blue,"<p>From weekend warrior to Warrior Pose II, no role can beat the Atlas Fitness Tank, a versatile top for gym and yoga studio. Wicking-weave soft fabric helps prevent uncomfortable chafing.</p>"
<p>&bull; Teal scoop neck cotton tank.<br />&bull; Triblend,tanks-men,
WP09-28-Black,Carina Basic Capri-28-Black,"<p>Perfect as workout pants or \"accessory,\" the Carina Basic Capri is comfy as it is practical -- try it under skirts or shorts.</p>"
<p>&bull; Black capris with rouching detail.<br />&bull; 93% cotton,"medium-weight jersey with added stretch.</p>\"",
MH05,Hollister Backyard Sweatshirt,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>"
"<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>\"",,
MH04-XS-Yellow,Frankie  Sweatshirt-XS-Yellow,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
"<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>\"",,
MP03-34-Green,Geo Insulated Jogging Pant-34-Green,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p>"
"<p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8\\" leg zips. 32\\\" inseam. <br />&bull; Machine wash/dry.</p>\"",,
WJ11-S-Blue,Neve Studio Dance Jacket-S-Blue,"<p>If you're constantly on the move, the Neve Studio Dance Jacket is for you. It's not just for dance, either, with a tight fit that works as a mid-layer. The reversible design makes it even more versatile.</p>"
"<p>&bull; Bright blue 1/4 zip pullover.<br />&bull; CoolTech&trade; liner is sweat-wicking.<br />&bull; Sleeve thumbholes.<br />&bull; Zipper garage to protect your chin.<br />&bull; Stretchy collar drawcords.</p>\"",,
MSH10-34-Blue,Sol Active Short-34-Blue,"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>"
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold,shorts-men,
MJ04-L-Black,Kenobi Trail Jacket-L-Black,"<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>"
"<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>\"",,
WH08-XS-Purple,Cassia Funnel Sweatshirt-XS-Purple,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p>
"<p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>\"",,
MP11-36-Green,Aether Gym Pant -36-Green,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>"
"<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>\"",,
WB05-XL-Black,Lucia Cross-Fit Bra -XL-Black,"<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p>"
"<p>&bull; Black/white bra top. <br />&bull; Criss-cross back design. <br />&bull; Machine wash/dry.</p>\"",,
WSH01-31-Green,Fiona Fitness Short-31-Green,"<p>Don't let the plain style fool you: the Fiona Fitness Short demands notice on several levels. Comfort, of course. But also a performance-grade wicking fabric that takes everything you can give.</p>"
"<p>&bull; Black run shorts <br />- cotton/spandex.<br />&bull; 5&rdquo; inseam.<br />&bull; Machine wash/Line dry.</p>\"",,
WS06-XS-Red,Elisa EverCool&trade; Tee-XS-Red,"<p>When rising temps threaten to melt you down, Elisa EverCool&trade; Tee brings serious relief. Moisture-wicking fabric pulls sweat away from your skin, while the innovative seams hug your muscles to enhance your range of motion.</p>"
"<p>&bull; Purple heather v-neck tee.<br />&bull; Short-Sleeves.<br />&bull; Luma EverCool&trade; fabric. <br />&bull; Machine wash/line dry.</p>\"",,
WJ02-S-Gray,Josie Yoga Jacket-S-Gray,"<p>When your near future includes yoga, the cozy comfort of the Josie Yoga Jacket gets your mind and body ready. Stretchy CoolTech&trade; fabric with zipper pockets makes this jacket the right gear for studio time or teatime after.</p>"
"<p>&bull; Slate rouched neck pullover.<br />&bull; Moisture-wicking fabric.<br />&bull; Hidden zipper.<br />&bull; Mesh armpit venting.<br />&bull; Dropped rear hem.</p>\"",,
MS07-L-Green,Deion Long-Sleeve EverCool&trade; Tee-L-Green,"<p>When you're training, ordinary tees don't cut it. That's why the Dion Long-Sleeve EverCool&trade; Tee features revolutionary Cocona&reg; fabric derived from a renewable resource: coconut shells. This unique material protects you from harmful UV rays, wicks away sweat, controls stink and dries quickly.</p>"
"<p>&bull; Fitted. <br />&bull; Contrast inner neck tape. <br />&bull; Machine wash/dry.</p>\"",,
WJ11-S-Orange,Neve Studio Dance Jacket-S-Orange,"<p>If you're constantly on the move, the Neve Studio Dance Jacket is for you. It's not just for dance, either, with a tight fit that works as a mid-layer. The reversible design makes it even more versatile.</p>"
"<p>&bull; Bright blue 1/4 zip pullover.<br />&bull; CoolTech&trade; liner is sweat-wicking.<br />&bull; Sleeve thumbholes.<br />&bull; Zipper garage to protect your chin.<br />&bull; Stretchy collar drawcords.</p>\"",,
WH03-S-Red,Autumn Pullie-S-Red,"<p>With ultra-soft fleece fabric and an athletic design, our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p>"
"<p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>\"",,
WJ10-S-Orange,Nadia Elements Shell-S-Orange,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>"
"<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>\"",,
WT02-M-Green,Zoe Tank-M-Green,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p>"
"<p>&bull; Salmon heather tank top.<br />&bull; 1\\" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft",tanks-women,
MH02-S-Black,Teton Pullover Hoodie-S-Black,"<p>This Teton Pullover Hoodie gives you more than laid-back style. It's equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.</p>"
<p>&bull; Black pullover hoodie.<br />&bull; Soft,hoodies-and-sweatshirts-men,
WJ02-L-Blue,Josie Yoga Jacket-L-Blue,"<p>When your near future includes yoga, the cozy comfort of the Josie Yoga Jacket gets your mind and body ready. Stretchy CoolTech&trade; fabric with zipper pockets makes this jacket the right gear for studio time or teatime after.</p>"
"<p>&bull; Slate rouched neck pullover.<br />&bull; Moisture-wicking fabric.<br />&bull; Hidden zipper.<br />&bull; Mesh armpit venting.<br />&bull; Dropped rear hem.</p>\"",,
WSH03-29-Orange,Gwen Drawstring Bike Short-29-Orange,"<p>For a completely modern style with moisture-wicking CoolTech&trade; technology, try the Gwen Drawstring Bike Short. Subtle grays and eye catching stitching combine with an adjustable waist for the perfect look and fit.</p>"
"<p>&bull; Dark heather gray rouched bike shorts.<br />&bull; Fitted. Inseam: 2\\". <br />&bull; Machine wash/dry.</p>\"",,
MSH09-33-Blue,Troy Yoga Short-33-Blue,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>"
"<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>\"",,
WP12,Deirdre Relaxed-Fit Capri,"<p>Invigorate your yoga practice with this Deirdre Relaxed-Fit Capri, designed to let you move without strain or restriction.</p>"
<p>&bull; Heather gray capris with mint green waist &amp; accents.<br />&bull; Comfortable,"4-way stretch construction.<br />&bull; Lined with mesh for better support.<br />&bull; Hidden pocket at waistband.<br />&bull; Flatlock seams and lined gusset for comfort.</p>\"",
WH12-M-Green,Circe Hooded Ice Fleece-M-Green,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>"
"<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>\"",,
WP10-29-Gray,Daria Bikram Pant-29-Gray,<p>The Daria Bikram Pant is designed to stretch and move with your body to make extreme yoga extremely comfortable.</p>
"<p>&bull; Heather gray capris with pink striped waist.<br />&bull; Flatlock seams.<br />&bull; Interior pocket.</p>\"",,
MH07-M-Gray,Hero Hoodie-M-Gray,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>"
"<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>\"",,
MT02-XL-Gray,Tristan Endurance Tank-XL-Gray,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p>"
"<p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>\"",,
WB02-S-Orange,Erica Evercool Sports Bra-S-Orange,"<p>Perfect for medium-impact workouts, our Erica EverCool&trade; Sports Bra brings a brilliant combo of comfort and style. Moisture-wicking technology keeps you dry, and the flattering hybrid racerback promises an unbeatable range of motion.</p>"
"<p>&bull; Honeycomb light blue bra top.<br />&bull; Elastic hem.<br />&bull; Reinforced binding. <br />&bull; Machine wash/dry.</p>\"",,
MT02-XS-Red,Tristan Endurance Tank-XS-Red,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p>"
"<p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>\"",,
WP10-29-Black,Daria Bikram Pant-29-Black,<p>The Daria Bikram Pant is designed to stretch and move with your body to make extreme yoga extremely comfortable.</p>
"<p>&bull; Heather gray capris with pink striped waist.<br />&bull; Flatlock seams.<br />&bull; Interior pocket.</p>\"",,
MSH09-32-Black,Troy Yoga Short-32-Black,"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>"
"<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>\"",,
WT07-XL-Yellow,Maya Tunic-XL-Yellow,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>"
"<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>\"",,
MJ04-XS-Blue,Kenobi Trail Jacket-XS-Blue,"<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>"
